Sample name,project,AA amplicon number,Feature ID,Classification,Location,Oncogenes,All genes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version
TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P,SARC,1.0,TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P_amplicon1_ecDNA_1,ecDNA,"['12:54589398-54630088', '12:54647853-55167748', '12:55172826-55723447', '12:56281023-56516068', '12:56637817-56723012', '12:57152840-57170684', '12:57627608-57840000', '12:57932021-58156219', '12:59294655-59374175', '12:59503296-59536113', '12:60566033-60580059', '12:62054264-62418927', '12:64289315-64448305', '12:66206014-66440309', '12:67297804-67387891', '12:68169308-69003807', '12:69366641-70022186', '12:77461965-77469631', '8:13952721-14040132']","['AGAP2', 'CDK4', 'DCD', 'ERBB3', 'HMGA2', 'HNRNPA1', 'IFNG', 'LRIG3', 'PA2G4', 'YEATS4']","['AGAP2', 'ANKRD52', 'B4GALNT1', 'CBX5', 'CCT2', 'CDK2', 'CDK4', 'CNPY2', 'COPZ1', 'COQ10A', 'CPSF6', 'CS', 'DCD', 'DCTN2', 'DGKA', 'DTX3', 'ERBB3', 'FRS2', 'GEFT', 'GLYCAM1', 'GPR84', 'GTSF1', 'HMGA2', 'HNRNPA1', 'HNRPA1L-2', 'HSD17B6', 'IFNG', 'IKZF4', 'IL22', 'IL26', 'INHBC', 'ITGA5', 'KIAA0748', 'KIF5A', 'LACRT', 'LRIG3', 'LRRC10', 'LYZ', 'MARCH9', 'MDM1', 'MUCL1', 'NCKAP1L', 'NDUFA4L2', 'NEUROD4', 'NFE2', 'OR10A7', 'OR6C1', 'OR6C6', 'OR6C74', 'OR9K2', 'OS9', 'PA2G4', 'PDE1B', 'PIP4K2C', 'PPP1R1A', 'R3HDM2', 'RAB5B', 'RPL41', 'RPS26', 'RPSAP52', 'SILV', 'SLC26A10', 'STAC3', 'SUOX', 'TSPAN31', 'WIBG', 'YEATS4', 'ZC3H10', 'ZNF385A']",1.29392576,4445399.0,14.63477567,45.72370034,,GRCh37
TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P,SARC,1.0,TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P_amplicon1_ecDNA_2,ecDNA,"['12:65240336-65295325', '12:65296372-65299189']",[],['FLJ41278'],0.076289321,57806.0,11.53855948,17.43675867,,GRCh37
TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P,SARC,2.0,TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P_amplicon2_Linear amplification_1,Linear amplification,"['15:22549114-22884334', '15:22885183-23577664']",[],"['CYFIP1', 'GOLGA6L1', 'GOLGA8DP', 'GOLGA8E', 'GOLGA8IP', 'HERC2P2', 'NIPA1', 'NIPA2', 'TUBGCP5', 'WHAMML1']",0.539854763,1027701.0,8.768852045,11.37587053,,GRCh37
TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P,SARC,3.0,TCGA-DX-A3LY-01B-11D-A27P-09_MN_10B-01D-A27P_amplicon3_Linear amplification_1,Linear amplification,['18:42769549-43040947'],[],[],0.487336694,271398.0,2.389818572,8.914333949,,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,1.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['8:54408038-54410296', '8:72827885-72848492', '8:73703486-73714094', '8:73785764-73786372', '8:74332010-74352617', '8:78100894-78459831', '8:85568827-86037908', '8:89484487-89511129', '8:90249892-90270500', '8:97211923-98174900', '8:98854013-101331392', '8:109629513-110311637', '8:110874185-110894793', '8:114900493-114921100', '8:115030352-115031962', '8:115043268-115050959', '8:116736552-117106455', '8:118720457-118831700', '8:119215853-119252793', '8:119359769-119370317', '8:119842851-119883090', '8:119883227-119885647', '8:123286273-123413569', '8:125321986-125322546', '8:125323444-125339227', '20:18822756-18824849', '20:20156046-20176653', '7:106996001-107006609', '7:156704026-156724634']",['COX6C'],"['C8orf47', 'COX6C', 'FBXO43', 'HRSP12', 'KCNS2', 'LRRCC1', 'MATN2', 'MTERFD1', 'NIPAL2', 'OSR2', 'PGCP', 'POLR2K', 'POP1', 'PTDSS1', 'RGS22', 'RNF19A', 'RPL30', 'SDC2', 'SNORA72', 'SPAG1', 'STK3', 'TMEM74', 'TRHR', 'UQCRB', 'VPS13B']",2.195134332,5871800.0,4.944811613,6.823339073,,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,2.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon2_ecDNA_1,ecDNA,"['12:55076436-55200556', '12:55201921-55294854', '12:57876682-59191916', '12:64761636-64839475', '12:65976402-66357744', '12:66412075-66453046', '12:66671109-66777426', '12:68744668-68764953', '12:68824443-68825431', '12:69135209-69255780', '12:69256510-69669992', '12:69724060-69872841', '12:69958775-69959663', '12:70504141-70594868', '12:70597571-71030835', '12:71335397-71372956', '12:71388150-71392148', '12:71433978-72189157', '12:72190577-72356624', '12:72358129-72698317', '12:73145653-73278656', '12:73748669-73749367', '12:73870721-73871613', '12:73930781-73954319', '12:74005936-74066078', '12:74070654-74356377', '12:75091538-75091856', '12:75096390-75282932', '12:75776996-75801341', '12:79083310-79252368', '12:79374545-79820311', '12:79978061-80145861', '12:81272533-81357976', '12:81676853-81695701', '12:81705509-81706409', '12:81840573-81893500', '12:82033056-82123800', '12:82929355-83002011', '12:83005182-83580977', '12:84065347-84440864', '12:84491767-84604931', '12:84705569-85014538', '12:85212499-85530462', '12:86450968-86479808', '12:87105737-87136469', '12:87335066-87942223', '12:87945058-88002314', '12:88313464-88335464', '12:88394792-88400081', '12:88425925-88442641', '12:88448023-88663344', '12:88753071-88769237', '12:89041100-89050259', '12:89072113-89108913', '12:89181936-89447605', '12:89755292-89778171', '12:89922088-89925948', '12:89941239-89987686', '12:90008074-90105318', '12:90336845-90372796', '12:90379174-90460213', '12:90874684-90881388', '12:91465005-91465910', '12:91740920-91777166', '12:91947795-92047945', '12:92823761-93108913', '12:93126739-93261492', '12:93349433-93398305', '12:93601125-93617189', '12:93720668-93744244', '12:93850247-93862606', '12:95284168-95462721', '12:95545373-95579584', '12:95639854-95649167', '12:95649475-95652168', '12:95827059-96010451', '12:96012410-96233597', '12:96236330-96336586', '12:97088392-97124046', '12:97267022-97333467', '12:97351191-97664619', '12:97673430-97862966', '12:97914208-98014813', '12:98171743-98184375', '12:98711170-98913339', '12:98993662-98994048', '12:99130103-99131719', '12:99266085-99516300', '12:99577969-99583439', '12:100852305-101395624', '12:101433639-101844470', '12:102095608-102450851', '12:102615031-103631365', '12:103648964-103658953', '12:103664058-104186270', '12:104756740-104799847', '12:105023752-105103142', '12:105260243-105283575', '12:105522902-105595549', '12:107231038-107266850', '9:73701760-74041589', '9:75065380-75176514', '9:89807809-89813323', '9:93641554-94151484', '9:112909502-113170718', '9:124579167-124655215', '9:130642114-130644820', '9:130646815-130672388', '9:131858582-131974915', '9:134627267-134954758']","['AGAP2', 'ASCL1', 'CDK4', 'DDIT3', 'HMGA2', 'MDM2', 'TBC1D15', 'TXN', 'YEATS4']","['AGAP2', 'ANO4', 'ARL1', 'ASCL1', 'ATP2B1', 'AUH', 'AVIL', 'B4GALNT1', 'C12orf29', 'C12orf42', 'C12orf56', 'C12orf74', 'C9orf152', 'CCDC38', 'CDK4', 'CEP290', 'CNOT2', 'CPM', 'CPSF6', 'CRAT', 'CTDSP2', 'CYP27B1', 'DCTN2', 'DDIT3', 'DRAM1', 'DTX3', 'FAM119B', 'FRS2', 'GAS2L3', 'GEFT', 'GLIPR1L2', 'GNPTAB', 'HELB', 'HMGA2', 'IER5L', 'IGF1', 'KCNMB4', 'KIF5A', 'LGR5', 'LIN7A', 'LRRIQ1', 'LYZ', 'MARCH9', 'MARS', 'MBD6', 'MDM2', 'METAP2', 'METTL1', 'MRPL42', 'MRS2P2', 'MUCL1', 'NDUFA12', 'NEDD1', 'NR1H4', 'NTN4', 'OS9', 'PAH', 'PAWR', 'PIP4K2C', 'PLEKHG7', 'PPP2R4', 'PTPRB', 'RAB21', 'RMST', 'RPSAP52', 'SLC26A10', 'SLC35E3', 'SLC5A8', 'SLC6A15', 'SNRPF', 'ST6GALNAC6', 'STAB2', 'SYCP3', 'TBC1D15', 'THAP2', 'TMC1', 'TMEM19', 'TMPO', 'TMTC2', 'TMTC3', 'TPH2', 'TRHDE', 'TSFM', 'TSPAN19', 'TSPAN31', 'TSPAN8', 'TXN', 'TXNDC8', 'USP44', 'UTP20', 'XPOT', 'XRCC6BP1', 'YEATS4', 'ZFC3H1']",2.50951879,17240521.0,15.47062181,52.69820075,,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,3.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon3_Linear amplification_1,Linear amplification,"['8:66538004-66543360', '8:117471423-117566637']",[],[],0.31582651,100570.0,4.972361364,4.972361364,LowCN,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,4.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon4_Linear amplification_1,Linear amplification,"['8:112191697-112294046', '8:112297133-112831627']",[],[],0.054673836,636843.0,4.988350755,4.988350755,LowCN,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,5.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon5_Linear amplification_1,Linear amplification,['16:20254832-20305730'],[],[],0.727562444,50898.0,4.829222353,4.829222353,LowCN,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,6.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon6_Linear amplification_1,Linear amplification,"['17:39572562-39578837', '17:39579092-39696408']",[],"['KRT13', 'KRT15', 'KRT19', 'KRT32', 'KRT35', 'KRT36', 'KRT37', 'KRT38']",0.628048205,123591.0,4.763560277,5.522264809,,GRCh37
TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A,SARC,7.0,TCGA-DX-A3M1-01A-11D-A228-09_MN_10A-01D-A22A_amplicon7_Linear amplification_1,Linear amplification,['17:58121096-58265632'],[],"['CA4', 'HEATR6']",0.337964378,144536.0,4.689815966,5.183053913,,GRCh37
TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A,SARC,1.0,TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A_amplicon1_ecDNA_1,ecDNA,"['12:41507399-41547349', '12:55076838-55285362', '12:57940256-58447082', '12:66193392-66387367', '12:67409660-68820893', '12:69029114-69499142', '12:69687596-70594861', '12:70597569-71283915', '12:71300693-71713285', '12:72207469-72356620', '12:72358133-73903716', '12:73947442-74659821', '12:74796001-75097142', '12:75161807-75276024', '12:77227920-77271270', '12:77272119-77487902', '12:77555085-77674031', '12:77674718-77865480', '12:78340146-78761081', '12:78927568-78928471', '12:79089701-79181442', '12:80154904-80162788', '12:80576476-80745344', '12:83025197-83844067', '12:83844600-83889143', '12:85004701-85616757', '12:85768370-85788493', '12:88873086-92053405', '12:92059542-94681048', '12:95200962-95807621', '12:96189916-96233597', '12:96236318-96279230', '12:96396559-96411434', '12:96411490-97517400', '12:97835898-98172691', '12:98464168-98916632', '12:99601182-99603721', '12:102814859-103300806', '12:104736296-104944566', '12:107896348-108002356', '12:108678149-108689799', '12:108939443-108968157', '12:109549805-109628692', '12:109973368-111095030', '12:111099800-111178459', '12:111617135-112080267', '12:112256213-112503866', '12:112794743-112888644', '12:113328130-113329604', '12:113550986-113649479', '12:114613807-114648755', '12:115173030-115238273', '12:123407146-123548071', '12:130064665-130101969', '11:9815579-9827470', 'X:18307253-18341301', 'X:19031793-19050204', '6:123599137-123628968', '6:131937103-132166200', '6:133197001-135079569', '6:135079620-135173866', '6:138887643-142012944']","['AGAP2', 'BTG1', 'CCDC28A', 'CDK4', 'ECT2L', 'ELK3', 'HMGA2', 'IFNG', 'MDM2', 'PTPN11', 'SART3', 'SGK1', 'SH2B3', 'TBC1D15', 'YEATS4']","['ABCB9', 'ACACB', 'AGAP2', 'ANAPC7', 'ANKRD13A', 'ARL6IP4', 'ARPC3', 'ATP2A2', 'ATP2B1', 'ATXN2', 'ATXN7L3B', 'AVIL', 'B4GALNT1', 'BEST3', 'BTG1', 'C12orf12', 'C12orf24', 'C12orf34', 'C12orf47', 'C12orf51', 'C12orf52', 'C12orf63', 'C12orf64', 'C12orf74', 'C12orf76', 'C6orf115', 'CAND1', 'CCDC28A', 'CCDC42B', 'CCT2', 'CDK17', 'CDK4', 'CHST11', 'CITED2', 'CLLU1', 'CLLU1OS', 'CNOT2', 'CPM', 'CRADD', 'CSRP2', 'CTAGE9', 'CTDSP2', 'CYP27B1', 'DCN', 'DCTN2', 'DDX54', 'DTX3', 'DUSP6', 'DYRK2', 'E2F7', 'ECT2L', 'EEA1', 'ELK3', 'ENPP1', 'ENPP3', 'EPYC', 'ERP29', 'EYA4', 'FAM109A', 'FAM119B', 'FGD6', 'FLJ46906', 'FRS2', 'GALNT4', 'GEFT', 'GIT2', 'GLTP', 'GPN3', 'HECA', 'HMGA2', 'HVCN1', 'IFNG', 'IFT81', 'IGF1', 'IL22', 'IL26', 'ISCU', 'KCNMB4', 'KERA', 'KIF5A', 'KITLG', 'LRRC10', 'LRRIQ1', 'LTA4H', 'LUM', 'LYZ', 'MAPKAPK5', 'MARCH9', 'MDM1', 'MDM2', 'MED23', 'METTL1', 'MGC14436', 'MGC34034', 'MMAB', 'MRPL42', 'MRS2P2', 'MUCL1', 'MVK', 'NDUFA12', 'NEDD1', 'NR2C1', 'NUDT4', 'NUDT4P1', 'NUP107', 'OGFOD2', 'OR2A4', 'OS9', 'PIP4K2C', 'PLEKHG7', 'PLXNC1', 'POC1B', 'PPTC7', 'PTPN11', 'PTPRB', 'PTPRR', 'RAB3IP', 'RAD9B', 'RASAL1', 'REPS1', 'RMST', 'RPL6', 'RPSAP52', 'SART3', 'SGK1', 'SH2B3', 'SLC26A10', 'SLC2A12', 'SLC35E3', 'SLC6A15', 'SNRPF', 'SOCS2', 'TBC1D15', 'TBPL1', 'TCF21', 'TCHP', 'TCTN1', 'TMEM116', 'TMPO', 'TMTC2', 'TPH2', 'TRHDE', 'TRPV4', 'TSFM', 'TSPAN19', 'TSPAN31', 'TSPAN8', 'TXLNB', 'UBE2N', 'VEZT', 'VPS29', 'XRCC6BP1', 'YEATS4']",2.07941648,27549895.0,13.26200271,53.48697552,,GRCh37
TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A,SARC,2.0,TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A_amplicon2_Linear amplification_1,Linear amplification,['4:112414867-113043530'],[],[],0.287483703,628663.0,4.728254463,4.728254463,LowCN,GRCh37
TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A,SARC,3.0,TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A_amplicon3_Linear amplification_1,Linear amplification,"['16:7586372-8112492', '17:4606340-5084045']","['PELP1', 'USP6']","['ARRB2', 'C17orf107', 'CAMTA2', 'CHRNE', 'CXCL16', 'ENO3', 'GLTPD2', 'GP1BA', 'GPR172B', 'INCA1', 'KIF1C', 'MED11', 'MINK1', 'PELP1', 'PFN1', 'PLD2', 'PSMB6', 'RNF167', 'SLC25A11', 'SPAG7', 'TM4SF5', 'USP6', 'VMO1', 'ZFP3', 'ZMYND15', 'ZNF232']",0.357829116,1003825.0,5.094790365,5.094790365,,GRCh37
TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A,SARC,4.0,TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A_amplicon4_Linear amplification_1,Linear amplification,['16:10339367-10592410'],[],['ATF7IP2'],0.0,253043.0,5.134857685,5.134857685,,GRCh37
TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A,SARC,5.0,TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A_amplicon5_Linear amplification_1,Linear amplification,['16:15047496-15224177'],[],"['NTAN1', 'PDXDC1', 'RRN3']",0.246810976,176681.0,3.672289333,7.100961881,,GRCh37
TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A,SARC,6.0,TCGA-DX-A3U5-01A-11D-A228-09_MN_10A-01D-A22A_amplicon6_Linear amplification_1,Linear amplification,['17:12624479-13014268'],[],"['ELAC2', 'RICH2']",0.0,389789.0,5.509231247,5.509231247,,GRCh37
TCGA-DX-A3U6-01A-11D-A29N-09_MN_10A-01D-A29N,SARC,1.0,TCGA-DX-A3U6-01A-11D-A29N-09_MN_10A-01D-A29N_amplicon1_ecDNA_2,ecDNA,"['12:66112427-66225929', '12:67749251-68147893', '12:68179275-68183692', '12:72325045-72356622', '12:72358109-72447225']",['HMGA2'],"['DYRK2', 'HMGA2', 'RPSAP52', 'TPH2']",0.348085888,637254.0,8.896700454,15.83155109,,GRCh37
TCGA-DX-A3U6-01A-11D-A29N-09_MN_10A-01D-A29N,SARC,1.0,TCGA-DX-A3U6-01A-11D-A29N-09_MN_10A-01D-A29N_amplicon1_ecDNA_1,ecDNA,"['3:77075528-77299500', '1:166071213-166118985', '1:166234849-166274507', '1:166274534-166275397']",[],['ROBO2'],0.301034526,312265.0,4.8652358,11.13576461,,GRCh37
TCGA-DX-A3U6-01A-11D-A29N-09_MN_10A-01D-A29N,SARC,2.0,TCGA-DX-A3U6-01A-11D-A29N-09_MN_10A-01D-A29N_amplicon2_Linear amplification_1,Linear amplification,['6:148650375-149785361'],[],"['SASH1', 'SUMO4', 'TAB2', 'UST']",0.367666067,1134986.0,4.943636379,4.943636379,LowCN,GRCh37
TCGA-DX-A3U7-01A-11D-A29N-09_MN_10A-01D-A29N,SARC,1.0,TCGA-DX-A3U7-01A-11D-A29N-09_MN_10A-01D-A29N_amplicon1_Linear amplification_1,Linear amplification,['10:46847188-47111845'],[],"['FAM35B', 'GPRIN2', 'PPYR1', 'SYT15']",0.519748116,264657.0,5.380234437,7.982626399,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,10.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon10_ecDNA_1,ecDNA,"['17:46919312-48446940', '17:48663614-49434957']","['COL1A1', 'IGF2BP1', 'ITGA3', 'NME1', 'SPAG9']","['ABCC3', 'ABI3', 'ANKRD40', 'ATP5G1', 'B4GALNT2', 'C17orf73', 'COL1A1', 'DLX3', 'DLX4', 'FAM117A', 'FLJ40194', 'GIP', 'GNGT2', 'HILS1', 'IGF2BP1', 'ITGA3', 'LUC7L3', 'MBTD1', 'MYST2', 'NGFR', 'NME1', 'NME1-NME2', 'NME2', 'NXPH3', 'PDK2', 'PHB', 'PHOSPHO1', 'PPP1R9B', 'SAMD14', 'SGCA', 'SLC35B1', 'SNF8', 'SPAG9', 'SPOP', 'TAC4', 'TMEM92', 'TOB1', 'UBE2Z', 'UTP18', 'WFIKKN2', 'XYLT2', 'ZNF652']",0.423647218,2298971.0,10.60763532,12.00626615,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,11.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon11_Linear amplification_1,Linear amplification,['17:79221169-79362398'],[],"['C17orf55', 'SLC38A10', 'TMEM105']",0.0,141229.0,5.447566707,5.447566707,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,1.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon1_ecDNA_1,ecDNA,"['17:13460771-13464928', '17:15183985-15402602', '17:16246546-17698687', '17:17765520-18034383', '20:6093922-6097257']",['COPS3'],"['ATPAF2', 'C17orf39', 'C17orf76', 'CCDC144A', 'CDRT4', 'CENPV', 'COPS3', 'DRG2', 'FAM106C', 'FLCN', 'KRT16P2', 'LRRC48', 'MED9', 'MPRIP', 'MYO15A', 'NCRNA00188', 'NT5M', 'PEMT', 'PLD6', 'RAI1', 'RASD1', 'SMCR5', 'SNORD49A', 'SNORD49B', 'SNORD65', 'TEKT3', 'TNFRSF13B', 'TOM1L2', 'TRPV2', 'UBB', 'ZNF287', 'ZNF624']",0.352835712,1947113.0,6.243156205,8.353425037,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,2.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon2_ecDNA_1,ecDNA,"['8:37249267-37694365', '8:38714965-39461297']","['ADAM9', 'ZNF703']","['ADAM18', 'ADAM32', 'ADAM3A', 'ADAM5P', 'ADAM9', 'ERLIN2', 'GPR124', 'HTRA4', 'PLEKHA2', 'PROSC', 'TM2D2', 'ZNF703']",0.692146853,1191430.0,15.35989544,66.77196939,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,2.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon2_BFB_1,BFB,"['8:37350153-37680299', '8:38885305-40265517']",['ZNF703'],"['ADAM18', 'ADAM2', 'ADAM32', 'ADAM3A', 'ADAM5P', 'C8orf4', 'ERLIN2', 'GPR124', 'IDO1', 'IDO2', 'PROSC', 'ZNF703']",1.420304254,1710358.0,11.32725623,66.77196939,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,3.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon3_Linear amplification_1,Linear amplification,['8:42355623-42548315'],[],"['C8orf40', 'SLC20A2']",0.36565923,192692.0,4.910347228,4.910347228,LowCN,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,4.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon4_ecDNA_1,ecDNA,['8:81415655-81701201'],[],[],0.190934772,285546.0,14.87592299,14.87592299,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,6.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon6_ecDNA_1,ecDNA,"['11:72986662-73047463', '11:73725937-73728730', '11:73827809-73828567']",[],['ARHGEF17'],0.323536117,64352.0,5.591150524,6.438554084,LowCN,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,7.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon7_Linear amplification_1,Linear amplification,['16:29642319-31646019'],['FUS'],"['AHSP', 'ALDOA', 'ARMC5', 'ASPHD1', 'BCKDK', 'BCL7C', 'C16orf53', 'C16orf54', 'C16orf58', 'C16orf92', 'C16orf93', 'CD2BP2', 'CDIPT', 'CORO1A', 'COX6A2', 'CSDAP1', 'CTF1', 'DCTPP1', 'DOC2A', 'FAM57B', 'FBRS', 'FBXL19', 'FUS', 'GDPD3', 'HIRIP3', 'HSD3B7', 'INO80E', 'ITGAD', 'ITGAL', 'ITGAM', 'ITGAX', 'KCTD13', 'KIF22', 'MAPK3', 'MAZ', 'MVP', 'MYLPF', 'MYST1', 'NCRNA00095', 'ORAI3', 'PHKG2', 'PPP4C', 'PRR14', 'PRRT2', 'PRSS36', 'PRSS53', 'PRSS8', 'PYCARD', 'PYDC1', 'QPRT', 'RNF40', 'SEPHS2', 'SEPT1', 'SETD1A', 'SEZ6L2', 'SLC5A2', 'SNORA30', 'SPN', 'SRCAP', 'STX1B', 'STX4', 'TAOK2', 'TBC1D10B', 'TBX6', 'TGFB1I1', 'TMEM219', 'TRIM72', 'VKORC1', 'YPEL3', 'ZG16', 'ZNF48', 'ZNF629', 'ZNF646', 'ZNF668', 'ZNF688', 'ZNF689', 'ZNF747', 'ZNF764', 'ZNF768', 'ZNF771', 'ZNF785', 'ZNF843']",0.0,2003700.0,4.62595885,4.62595885,LowCN,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,8.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon8_Linear amplification_1,Linear amplification,['17:11850425-12034807'],['MAP2K4'],"['MAP2K4', 'ZNF18']",0.0,184382.0,5.015267187,5.015267187,,GRCh37
TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M,BRCA,9.0,TCGA-E2-A109-01A-11D-A10M-09_MN_10A-01D-A10M_amplicon9_Linear amplification_1,Linear amplification,"['17:25561502-26780391', '17:26783489-27269550', '17:27374161-27388073']",[],"['ALDOC', 'C17orf108', 'C17orf63', 'DHRS13', 'ERAL1', 'FLJ40504', 'FLOT2', 'FOXN1', 'IFT20', 'KIAA0100', 'KSR1', 'LGALS9', 'NEK8', 'NLK', 'NOS2', 'PIGS', 'POLDIP2', 'PPY2', 'PROCA1', 'PYY2', 'RAB34', 'RPL23A', 'SARM1', 'SDF2', 'SEBOX', 'SGK494', 'SLC13A2', 'SLC46A1', 'SNORD42A', 'SNORD42B', 'SNORD4A', 'SNORD4B', 'SPAG5', 'SUPT6H', 'TLCD1', 'TMEM199', 'TMEM97', 'TNFAIP1', 'TRAF4', 'UNC119', 'VTN', 'WSB1']",0.567083546,1718862.0,5.548558101,7.679362981,,GRCh37
TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H,BRCA,10.0,TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H_amplicon10_Linear amplification_1,Linear amplification,['17:51559864-52278791'],[],['KIF2B'],0.940322979,718927.0,11.73947555,15.06145356,,GRCh37
TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H,BRCA,11.0,TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H_amplicon11_Linear amplification_1,Linear amplification,['17:53751935-54103855'],[],"['PCTP', 'TMEM100']",0.263575518,351920.0,5.599260817,5.599260817,,GRCh37
TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H,BRCA,12.0,TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H_amplicon12_Complex non-cyclic_1,Complex non-cyclic,"['20:47666843-48602413', '20:48665572-48686086', '20:50624284-53339280', '20:55602115-56556558']","['BMP7', 'CYP24A1', 'NCRNA00275', 'SNAI1', 'ZNF217']","['B4GALT5', 'BCAS1', 'BMP7', 'CTCFL', 'CYP24A1', 'DDX27', 'DOK5', 'KCNB1', 'MTRNR2L3', 'NCRNA00275', 'PCK1', 'PFDN4', 'PMEPA1', 'PTGIS', 'RAE1', 'RBM38', 'RNF114', 'SLC9A8', 'SNAI1', 'SNORD12', 'SNORD12B', 'SNORD12C', 'SPATA2', 'SPO11', 'STAU1', 'SUMO1P1', 'TSHZ2', 'ZBP1', 'ZFP64', 'ZNF217', 'ZNFX1']",1.280319655,4625523.0,6.5870046,7.028561134,,GRCh37
TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H,BRCA,1.0,TCGA-E2-A14P-01A-31D-A19H-09_MN_10A-01D-A19H_amplicon1_Linear amplification_1,Linear amplification,['6:104768505-106060097'],['LIN28B'],"['BVES', 'HACE1', 'LIN28B', 'POPDC3', 'PREP']",0.0,1291592.0,5.094883846,5.094883846,,GRCh37
