Sample name,project,AA amplicon number,Feature ID,Classification,Location,Oncogenes,All genes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version
TCGA-EE-A2MS-06A-11D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-EE-A2MS-06A-11D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_2,ecDNA,"['12:75148901-75376191', '12:75721052-77166804']",[],"['BBS10', 'CAPS2', 'GLIPR1', 'GLIPR1L1', 'GLIPR1L2', 'KRR1', 'NAP1L1', 'OSBPL8', 'PHLDA1', 'ZDHHC17']",0.686292798,1673042.0,5.483884493,6.738942008,LowCN,GRCh37
TCGA-EE-A2MS-06A-11D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-EE-A2MS-06A-11D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_1,ecDNA,"['12:48479356-48481401', '12:48481526-48486139', '12:48490505-48490861', '12:48623802-49150632', '12:49151277-49155905', '12:55338293-56303928', '12:56587147-56596763', '12:56597284-58428420', '12:58428772-58429775', '12:58430057-58436033', '12:59733744-59733960', '12:61641816-61644216', '12:61981368-61982107', '12:61983567-61986745', '12:62088347-62312587', '12:62780834-62781433', '12:63033710-63034372', '12:66215701-66217579', '12:66228312-66527624', '12:66529871-70594867', '12:70597575-70766224']","['AGAP2', 'ANP32D', 'CDK4', 'DDIT3', 'GLI1', 'IFNG', 'MDM2', 'NACA', 'YEATS4']","['AGAP2', 'ANKRD52', 'ANP32D', 'APOF', 'ARHGAP9', 'ATP5B', 'AVIL', 'B4GALNT1', 'BAZ2A', 'BEST3', 'BLOC1S1', 'C12orf41', 'C12orf54', 'CAND1', 'CCNT1', 'CCT2', 'CD63', 'CDK4', 'CNOT2', 'CNPY2', 'COQ10A', 'CPM', 'CPSF6', 'CS', 'CTDSP2', 'CYP27B1', 'DCTN2', 'DDIT3', 'DNAJC14', 'DTX3', 'DYRK2', 'FAM119B', 'FRS2', 'GDF11', 'GEFT', 'GLI1', 'GLS2', 'GPR182', 'GRIP1', 'H1FNT', 'HELB', 'HSD17B6', 'IFNG', 'IL22', 'IL23A', 'IL26', 'INHBC', 'INHBE', 'IRAK3', 'ITGA7', 'KCNMB4', 'KIAA0748', 'KIF5A', 'LALBA', 'LLPH', 'LRP1', 'LRRC10', 'LYZ', 'MARCH9', 'MARS', 'MBD6', 'MDM1', 'MDM2', 'METTL1', 'METTL7B', 'MIP', 'MMP19', 'MYO1A', 'NAB2', 'NACA', 'NDUFA4L2', 'NEUROD4', 'NUP107', 'NXPH4', 'OBFC2B', 'OR10A7', 'OR10P1', 'OR6C1', 'OR6C2', 'OR6C3', 'OR6C4', 'OR6C6', 'OR6C65', 'OR6C68', 'OR6C70', 'OR6C74', 'OR6C75', 'OR6C76', 'OR8S1', 'OR9K2', 'ORMDL2', 'OS9', 'PAN2', 'PIP4K2C', 'PRIM1', 'PTGES3', 'R3HDM2', 'RAB3IP', 'RAP1B', 'RBMS2', 'RDH16', 'RDH5', 'RNF41', 'SARNP', 'SDR9C7', 'SHMT2', 'SLC26A10', 'SLC35E3', 'SLC39A5', 'SNORA2A', 'SNORA2B', 'SNORA34', 'SNORA70G', 'SNORD59A', 'SNORD59B', 'SPRYD4', 'STAC3', 'STAT2', 'STAT6', 'TAC3', 'TIMELESS', 'TMBIM4', 'TMEM194A', 'TSFM', 'TSPAN31', 'XRCC6BP1', 'YEATS4', 'ZBTB39', 'ZNF641']",1.264567826,8118707.0,6.916409844,11.07361042,,GRCh37
TCGA-EE-A2MT-06A-11D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-EE-A2MT-06A-11D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_1,ecDNA,"['6:63921045-64667015', '6:64668345-66032700', '6:66117001-66140884', '6:66809127-67488439', '6:67642304-67662153', '6:67711112-68465680']",['PTP4A1'],"['LGSN', 'PHF3', 'PTP4A1']",1.193698667,3587937.0,14.44894445,28.91092938,,GRCh37
TCGA-EE-A3JI-06A-11D-A21A-08_MN_10A-01D-A21A,SKCM,1.0,TCGA-EE-A3JI-06A-11D-A21A-08_MN_10A-01D-A21A_amplicon1_ecDNA_1,ecDNA,['6:4700775-14523596'],"['HULC', 'NEDD9', 'TBC1D7']","['BMP6', 'C6orf105', 'C6orf114', 'C6orf218', 'C6orf52', 'CAGE1', 'CCDC90A', 'CD83', 'CDYL', 'DSP', 'EDN1', 'EEF1E1', 'ELOVL2', 'ERVFRDE1', 'F13A1', 'FARS2', 'GCM2', 'GCNT2', 'GFOD1', 'HIVEP1', 'HULC', 'LY86', 'LY86AS', 'LYRM4', 'MAK', 'MUTED', 'NEDD9', 'NOL7', 'NRN1', 'PAK1IP1', 'PHACTR1', 'PIP5K1P1', 'PPP1R3G', 'RANBP9', 'RIOK1', 'RNF182', 'RPP40', 'RREB1', 'SCARNA27', 'SIRT5', 'SLC35B3', 'SNRNP48', 'SSR1', 'SYCP2L', 'TBC1D7', 'TFAP2A', 'TMEM14B', 'TMEM14C', 'TMEM170B', 'TXNDC5']",0.364866237,9822821.0,14.7608752,18.22240889,,GRCh37
TCGA-EK-A2PL-01A-11D-A18I-02_MN_10A-01D-A18I,CESC,1.0,TCGA-EK-A2PL-01A-11D-A18I-02_MN_10A-01D-A18I_amplicon1_ecDNA_1,ecDNA,['5:39177594-39222994'],[],['FYB'],0.331829565,45400.0,6.479949368,6.479949368,LowCN,GRCh37
TCGA-EK-A2RM-01A-21D-A18J-09_MN_10A-01D-A18J,CESC,4.0,TCGA-EK-A2RM-01A-21D-A18J-09_MN_10A-01D-A18J_amplicon4_ecDNA_1,ecDNA,"['17:35768561-35778587', '17:35829221-36212049', '17:37763652-38445391', '17:40174718-40442526']","['C17orf37', 'CDC6', 'CSF3', 'ERBB2', 'STAT5B', 'THRA']","['C17orf37', 'CASC3', 'CDC6', 'CSF3', 'DDX52', 'DHX58', 'DUSP14', 'ERBB2', 'GHDC', 'GRB7', 'GSDMA', 'GSDMB', 'HCRT', 'HNF1B', 'HSPB9', 'IKZF3', 'KAT2A', 'KCNH4', 'MED24', 'MSL1', 'NEUROD2', 'NR1D1', 'ORMDL3', 'PGAP3', 'PNMT', 'PPP1R1B', 'PSMD3', 'RAB5C', 'RAPGEFL1', 'SNORD124', 'STARD3', 'STAT5A', 'STAT5B', 'SYNRG', 'TCAP', 'THRA', 'WIPF2', 'ZPBP2']",1.272149355,1342401.0,22.27082045,66.37598382,,GRCh37
TCGA-EK-A3GM-01A-11D-A20X-26_MN_10A-01D-A20X,CESC,1.0,TCGA-EK-A3GM-01A-11D-A20X-26_MN_10A-01D-A20X_amplicon1_ecDNA_1,ecDNA,['20:30080074-30725180'],"['BCL2L1', 'ID1']","['BCL2L1', 'C20orf160', 'COX4I2', 'DUSP15', 'FOXS1', 'HCK', 'HM13', 'ID1', 'MYLK2', 'PDRG1', 'PSIMCT-1', 'TM9SF4', 'TPX2', 'TTLL9', 'XKR7']",0.281455391,645106.0,11.83133577,14.58194971,,GRCh37
TCGA-EO-A1Y8-01A-11D-A159-09_MN_10A-01D-A159,UCEC,1.0,TCGA-EO-A1Y8-01A-11D-A159-09_MN_10A-01D-A159_amplicon1_ecDNA_1,ecDNA,['5:14017284-14257541'],['TRIO'],['TRIO'],0.352126496,240257.0,13.42828117,13.42828117,,GRCh37
TCGA-EP-A2KA-01A-11D-A183-10_MN_10A-01D-A183,LIHC,4.0,TCGA-EP-A2KA-01A-11D-A183-10_MN_10A-01D-A183_amplicon4_ecDNA_1,ecDNA,['7:115770964-116644674'],"['CAV1', 'MET']","['CAPZA2', 'CAV1', 'CAV2', 'MET', 'ST7', 'ST7OT1', 'ST7OT4', 'TES']",0.166117357,873710.0,6.391942356,8.689726474,,GRCh37
TCGA-EP-A2KA-01A-11D-A183-10_MN_10A-01D-A183,LIHC,8.0,TCGA-EP-A2KA-01A-11D-A183-10_MN_10A-01D-A183_amplicon8_ecDNA_1,ecDNA,['8:123794964-124834184'],[],"['ANXA13', 'ATAD2', 'C8orf76', 'DERL1', 'FAM83A', 'FAM91A1', 'FBXO32', 'KLHL38', 'WDR67', 'WDYHV1', 'ZHX1']",0.711173983,1039220.0,6.39995399,7.74939639,LowCN,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1598_amplicon1_ecDNA_2,ecDNA,"['12:68047319-70872267', '12:70878216-71602364', '12:71604479-72397806', '12:72398309-73336500', '12:73744834-73774776', '12:74014382-74036268', '12:74463375-74678144', '12:74679789-74883978', '12:81555551-81652913', '12:81676873-81781891', '12:81857701-82139702', '12:82144312-82827035', '12:82837811-83844045', '12:83844658-84239962', '12:104125089-104650469']","['IFNG', 'MDM2', 'TBC1D15', 'YEATS4']","['BEST3', 'C12orf26', 'C12orf73', 'CCDC59', 'CCT2', 'CNOT2', 'CPM', 'CPSF6', 'FRS2', 'GLT8D2', 'HCFC2', 'HSP90B1', 'IFNG', 'IL22', 'IL26', 'KCNMB4', 'LGR5', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MRS2P2', 'NFYB', 'NT5DC3', 'NUP107', 'PPFIA2', 'PTPRB', 'PTPRR', 'RAB21', 'RAB3IP', 'RAP1B', 'SLC35E3', 'SNORA70G', 'TBC1D15', 'TDG', 'THAP2', 'TMEM19', 'TMTC2', 'TPH2', 'TRHDE', 'TSPAN8', 'TXNRD1', 'YEATS4', 'ZFC3H1']",1.0130698,8845422.0,10.24089359,33.94020712,,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1598_amplicon1_ecDNA_3,ecDNA,"['2:12472629-13165200', '2:15043501-16279800', '2:16330200-16923894', '2:17023824-17037205']","['MYCN', 'TRIB2']","['DDX1', 'FAM49A', 'MYCN', 'MYCNOS', 'NBAS', 'TRIB2']",0.66748039,2535945.0,6.922888311,11.83521462,,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1598_amplicon1_ecDNA_1,ecDNA,"['20:38717845-39199827', '20:39266189-39510232', '20:46133200-46474277', '20:49909520-52647073', '20:52657996-53180865', '20:55451670-57596679']","['BMP7', 'CTSZ', 'CYP24A1', 'GNAS', 'MAFB', 'RAB22A', 'SALL4', 'ZNF217']","['APCDD1L', 'ATP9A', 'BCAS1', 'BMP7', 'C20orf85', 'CTCFL', 'CTSZ', 'CYP24A1', 'DOK5', 'GNAS', 'GNASAS', 'MAFB', 'MTRNR2L3', 'NFATC2', 'NPEPL1', 'PCK1', 'PFDN4', 'PMEPA1', 'PPP4R1L', 'RAB22A', 'RAE1', 'RBM38', 'SALL4', 'SPO11', 'STX16', 'SULF2', 'SUMO1P1', 'TH1L', 'TSHZ2', 'TUBB1', 'VAPB', 'ZBP1', 'ZFP64', 'ZNF217']",1.342666005,6472533.0,23.89470086,60.73549273,,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600,STAD,1.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600_amplicon1_ecDNA_3,ecDNA,"['2:12472629-13165200', '2:15043501-16279800', '2:16330200-16923894', '2:17023824-17037205']","['MYCN', 'TRIB2']","['DDX1', 'FAM49A', 'MYCN', 'MYCNOS', 'NBAS', 'TRIB2']",0.66756265,2535945.0,6.922260318,11.32570764,,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600,STAD,1.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600_amplicon1_ecDNA_1,ecDNA,"['20:34476376-34541248', '20:34575826-34701446', '20:35131671-35506722', '20:38717845-39199827', '20:49909520-52647073', '20:52657996-53180865', '20:54473701-57596679']","['AURKA', 'BMP7', 'CTSZ', 'CYP24A1', 'GNAS', 'RAB22A', 'SALL4', 'ZNF217']","['APCDD1L', 'ATP9A', 'AURKA', 'BCAS1', 'BMP7', 'C20orf106', 'C20orf107', 'C20orf108', 'C20orf117', 'C20orf118', 'C20orf24', 'C20orf43', 'C20orf85', 'CASS4', 'CBLN4', 'CSTF1', 'CTCFL', 'CTSZ', 'CYP24A1', 'DOK5', 'DSN1', 'EPB41L1', 'GCNT7', 'GNAS', 'GNASAS', 'MC3R', 'MTRNR2L3', 'MYL9', 'NDRG3', 'NFATC2', 'NPEPL1', 'PCK1', 'PFDN4', 'PMEPA1', 'PPP4R1L', 'RAB22A', 'RAE1', 'RBM38', 'SALL4', 'SLA2', 'SPO11', 'STX16', 'SUMO1P1', 'TFAP2C', 'TGIF2', 'TH1L', 'TSHZ2', 'TUBB1', 'VAPB', 'ZBP1', 'ZFP64', 'ZNF217']",1.231994652,7430925.0,23.90791361,60.76321401,,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600,STAD,1.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600_amplicon1_ecDNA_2,ecDNA,"['12:56227857-56519765', '12:56520440-56522590', '12:58388797-59147171', '12:68047319-70872267', '12:70878216-71602364', '12:71604479-72421344', '12:72649803-72650631', '12:82837810-83844045', '12:83844658-84239962', '12:104125089-104126292', '12:104128489-104650469']","['ERBB3', 'IFNG', 'MDM2', 'PA2G4', 'TBC1D15', 'YEATS4']","['BEST3', 'C12orf73', 'CCT2', 'CDK2', 'CNOT2', 'CPM', 'CPSF6', 'DGKA', 'ERBB3', 'ESYT1', 'FRS2', 'GLT8D2', 'HCFC2', 'HSP90B1', 'IFNG', 'IKZF4', 'IL22', 'IL26', 'KCNMB4', 'LGR5', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MMP19', 'MRS2P2', 'NFYB', 'NT5DC3', 'NUP107', 'PA2G4', 'PTPRB', 'PTPRR', 'RAB21', 'RAB3IP', 'RAB5B', 'RAP1B', 'RPL41', 'RPS26', 'SILV', 'SLC35E3', 'SNORA70G', 'SUOX', 'TBC1D15', 'TDG', 'THAP2', 'TMEM19', 'TMTC2', 'TPH2', 'TSPAN8', 'TXNRD1', 'WIBG', 'YEATS4', 'ZC3H10', 'ZFC3H1']",1.164333841,7343943.0,11.66028186,33.94256097,,GRCh37
TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600,STAD,3.0,TCGA-EQ-5647-01A-01D-1598-02_MN_10A-01D-1600_amplicon3_ecDNA_1,ecDNA,['12:20980524-25873858'],"['KRAS', 'LDHB']","['ABCC9', 'BCAT1', 'C12orf39', 'C12orf67', 'C12orf77', 'CASC1', 'CMAS', 'DAD1L', 'ETNK1', 'GOLT1B', 'GYS2', 'IAPP', 'IFLTD1', 'KCNJ8', 'KIAA0528', 'KRAS', 'LDHB', 'LRMP', 'LST-3TM12', 'LYRM5', 'PYROXD1', 'RECQL', 'SLCO1A2', 'SLCO1B1', 'SOX5', 'ST8SIA1']",0.330530684,4893334.0,8.252957286,10.90736433,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598_amplicon1_ecDNA_4,ecDNA,['12:20980488-25873861'],"['KRAS', 'LDHB']","['ABCC9', 'BCAT1', 'C12orf39', 'C12orf67', 'C12orf77', 'CASC1', 'CMAS', 'DAD1L', 'ETNK1', 'GOLT1B', 'GYS2', 'IAPP', 'IFLTD1', 'KCNJ8', 'KIAA0528', 'KRAS', 'LDHB', 'LRMP', 'LST-3TM12', 'LYRM5', 'PYROXD1', 'RECQL', 'SLCO1A2', 'SLCO1B1', 'SOX5', 'ST8SIA1']",0.278981815,4893373.0,10.20382196,13.18755161,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598_amplicon1_ecDNA_3,ecDNA,"['12:68711486-72401615', '12:82888684-83506098']","['MDM2', 'TBC1D15', 'YEATS4']","['BEST3', 'CCT2', 'CNOT2', 'CPM', 'CPSF6', 'FRS2', 'KCNMB4', 'LGR5', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MRS2P2', 'NUP107', 'PTPRB', 'PTPRR', 'RAB21', 'RAB3IP', 'RAP1B', 'SLC35E3', 'SNORA70G', 'TBC1D15', 'THAP2', 'TMEM19', 'TMTC2', 'TPH2', 'TSPAN8', 'YEATS4', 'ZFC3H1']",0.62303746,4307543.0,19.90746394,32.87374623,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598_amplicon1_ecDNA_2,ecDNA,['3:70764940-71362604'],[],[],0.287771319,597664.0,18.16847848,21.66754262,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598,STAD,1.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1598_amplicon1_ecDNA_1,ecDNA,['20:50172925-53180912'],"['CYP24A1', 'SALL4', 'ZNF217']","['ATP9A', 'BCAS1', 'CYP24A1', 'DOK5', 'PFDN4', 'SALL4', 'SUMO1P1', 'TSHZ2', 'ZFP64', 'ZNF217']",0.465690186,3007987.0,36.97542486,54.262247,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600,STAD,2.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600_amplicon2_ecDNA_2,ecDNA,['3:70764940-71362604'],[],[],0.288694517,597664.0,18.17602706,21.4505044,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600,STAD,2.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600_amplicon2_ecDNA_1,ecDNA,['20:50172925-53180912'],"['CYP24A1', 'SALL4', 'ZNF217']","['ATP9A', 'BCAS1', 'CYP24A1', 'DOK5', 'PFDN4', 'SALL4', 'SUMO1P1', 'TSHZ2', 'ZFP64', 'ZNF217']",0.472634831,3007987.0,37.08380842,53.91833445,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600,STAD,2.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600_amplicon2_ecDNA_4,ecDNA,"['12:68185110-74430442', '12:82888684-83506098']","['IFNG', 'MDM2', 'TBC1D15', 'YEATS4']","['BEST3', 'CCT2', 'CNOT2', 'CPM', 'CPSF6', 'FRS2', 'IFNG', 'IL22', 'IL26', 'KCNMB4', 'LGR5', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MRS2P2', 'NUP107', 'PTPRB', 'PTPRR', 'RAB21', 'RAB3IP', 'RAP1B', 'SLC35E3', 'SNORA70G', 'TBC1D15', 'THAP2', 'TMEM19', 'TMTC2', 'TPH2', 'TRHDE', 'TSPAN8', 'YEATS4', 'ZFC3H1']",0.579189151,6862746.0,14.22613188,32.6092265,,GRCh37
TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600,STAD,2.0,TCGA-EQ-5647-01A-01D-1600-08_MN_10A-01D-1600_amplicon2_ecDNA_3,ecDNA,['12:20980488-25873861'],"['KRAS', 'LDHB']","['ABCC9', 'BCAT1', 'C12orf39', 'C12orf67', 'C12orf77', 'CASC1', 'CMAS', 'DAD1L', 'ETNK1', 'GOLT1B', 'GYS2', 'IAPP', 'IFLTD1', 'KCNJ8', 'KIAA0528', 'KRAS', 'LDHB', 'LRMP', 'LST-3TM12', 'LYRM5', 'PYROXD1', 'RECQL', 'SLCO1A2', 'SLCO1B1', 'SOX5', 'ST8SIA1']",0.280230773,4893373.0,10.16886866,13.10970252,,GRCh37
TCGA-ER-A193-06A-12D-A18Y-02_MN_10A-01D-A190,SKCM,2.0,TCGA-ER-A193-06A-12D-A18Y-02_MN_10A-01D-A190_amplicon2_ecDNA_1,ecDNA,"['12:67463498-68551046', '12:68559154-69372908']",['MDM2'],"['CAND1', 'CPM', 'DYRK2', 'IL22', 'IL26', 'MDM1', 'MDM2', 'NUP107', 'RAP1B', 'SLC35E3', 'SNORA70G']",0.144979206,1901302.0,34.58121022,34.58121022,,GRCh37
TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_3,ecDNA,"['1:247892804-247940368', '12:42745561-42772675']",[],['OR1C1'],0.309883376,74678.0,15.92745347,15.92745347,,GRCh37
TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_1,ecDNA,['15:69503501-69522207'],[],[],0.353792682,18706.0,13.31509991,18.11665627,,GRCh37
TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_2,ecDNA,['4:53638444-53971872'],[],['RASL11B'],0.366769814,333428.0,5.133663559,11.91029072,,GRCh37
TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_5,ecDNA,"['17:4913573-4944136', '15:76739999-76746928', '4:56855396-56856321']",[],['GPR172B'],0.186533891,38417.0,6.343226219,9.054931726,,GRCh37
TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A197-06A-32D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_4,ecDNA,"['1:245178305-245245287', '1:245272244-245577289']",[],['KIF26B'],0.351874697,372027.0,7.035154295,10.73828503,,GRCh37
TCGA-ER-A19E-06A-11D-A18Y-02_MN_10A-01D-A199,SKCM,2.0,TCGA-ER-A19E-06A-11D-A18Y-02_MN_10A-01D-A199_amplicon2_ecDNA_1,ecDNA,['6:42428879-42642020'],[],['UBR2'],0.346234843,213141.0,6.252500113,6.252500113,LowCN,GRCh37
TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_1,ecDNA,"['20:15772385-16662651', '20:16667950-17464598']",[],"['KIF16B', 'OTOR', 'PCSK2', 'SNRPB2']",0.36757045,1686914.0,4.734367961,8.112356672,,GRCh37
TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A190,SKCM,1.0,TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A190_amplicon1_ecDNA_2,ecDNA,"['11:72218975-73055324', '11:97098668-99279483', '11:99282665-99321511', '1:119929950-119932199', '1:119932914-120293523']",[],"['ARAP1', 'ARHGEF17', 'ATG16L2', 'CNTN5', 'FCHSD2', 'HSD3B1', 'HSD3B2', 'P2RY2', 'P2RY6', 'PDE2A', 'PHGDH', 'STARD10', 'ZNF697']",0.86689143,3418868.0,18.88987347,31.9680965,,GRCh37
TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A199,SKCM,1.0,TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A199_amplicon1_ecDNA_2,ecDNA,"['11:72218975-73055324', '11:97098668-99279483', '11:99282665-99321511', '1:119929950-119932199', '1:119932915-120293523']",[],"['ARAP1', 'ARHGEF17', 'ATG16L2', 'CNTN5', 'FCHSD2', 'HSD3B1', 'HSD3B2', 'P2RY2', 'P2RY6', 'PDE2A', 'PHGDH', 'STARD10', 'ZNF697']",0.836683926,3418867.0,18.89993957,32.0153059,,GRCh37
TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A199,SKCM,1.0,TCGA-ER-A19L-06A-12D-A18Y-02_MN_10A-01D-A199_amplicon1_ecDNA_1,ecDNA,"['20:15772385-16662651', '20:16667950-16844159', '20:16866115-17464598']",[],"['KIF16B', 'OTOR', 'PCSK2', 'SNRPB2']",0.367777823,1664958.0,4.763689548,8.135413902,,GRCh37
TCGA-ER-A19T-01A-11D-A18Z-02_MN_10A-01D-A18Z,SKCM,1.0,TCGA-ER-A19T-01A-11D-A18Z-02_MN_10A-01D-A18Z_amplicon1_ecDNA_1,ecDNA,"['4:33740655-33742867', '4:33747151-33747483', '4:34233302-34236131', '4:38152643-39645681', '4:39804138-39804232']",[],"['C4orf34', 'FAM114A1', 'FLJ13197', 'KLB', 'KLF3', 'KLHL5', 'LIAS', 'RFC1', 'RPL9', 'TLR1', 'TLR10', 'TLR6', 'TMEM156', 'UGDH', 'WDR19']",0.681435705,1498505.0,6.006079844,16.72232986,,GRCh37
TCGA-ER-A19T-01A-11D-A18Z-02_MN_10A-01D-A18Z,SKCM,2.0,TCGA-ER-A19T-01A-11D-A18Z-02_MN_10A-01D-A18Z_amplicon2_ecDNA_1,ecDNA,"['11:67227988-67229092', '11:67243094-67526917', '11:70436007-71085123', '11:71131065-71512810', '11:71666862-71667675', '11:71667773-71690567', '11:72823201-72827333', '11:73195770-73227050', '11:73263972-73349211', '11:73608276-73860469', '11:73893618-74017014', '11:74041257-74266814', '11:74281635-74282271', '11:74539391-74540342', '11:74540761-74566670', '11:75411517-75420856', '11:75568800-75569778', '11:75604637-75657097', '11:75723541-75823392', '11:75847134-75847465', '11:75853141-75854918', '11:76110320-76153764', '11:76173051-79067977', '11:84667077-84676287', '11:86028481-86028967', '11:86043218-89064015', '15:47450380-47557038', '15:47557663-48695697', '15:49469701-50855521', '15:50855536-50863231', '15:50982556-51165987', '15:54947450-54992401', '15:55127542-55128256', '15:55498667-55499778', '15:55612773-55655753', '8:50134963-50192884', '8:52103235-52215309', '8:52523988-52531535', '8:52589935-52591946', '8:52613535-52627044', '8:52634018-52642706', '8:53220836-53237032', '8:53291760-53298955', '8:53300281-53379866', '8:53974210-53974947', '8:54057549-54217651', '8:54224110-54310277', '8:54339970-54360753', '8:54932379-55166737', '8:55175806-55197602', '8:55202802-55229196', '8:55584299-55584821', '8:55587965-55589428', '8:55622731-55676097']","['GAB2', 'INTS4', 'PAK1', 'RSF1', 'TCEA1']","['ACER3', 'ACY3', 'AIP', 'ALDH3B2', 'ALG8', 'AQP11', 'ATP8B4', 'B3GNT6', 'C11orf67', 'C15orf33', 'CABP2', 'CAPN5', 'CCDC81', 'CDK2AP2', 'CLNS1A', 'CTSC', 'CTXN2', 'DHCR7', 'DNAJB13', 'DOC2GP', 'DTWD1', 'DUT', 'FAM168A', 'FAM86C', 'FGF7', 'FLJ10038', 'FZD4', 'GAB2', 'GABPB1', 'GDPD4', 'GRM5', 'GSTP1', 'GUCY2E', 'HDC', 'INTS4', 'KCNE3', 'KCTD14', 'KCTD21', 'KRTAP5-10', 'KRTAP5-11', 'KRTAP5-7', 'KRTAP5-8', 'KRTAP5-9', 'LIPT2', 'LRRC32', 'LYPLA1', 'ME3', 'MRPL15', 'MYEF2', 'MYO7A', 'NADSYN1', 'NARS2', 'NDUFC2', 'NDUFV1', 'NUDT8', 'OMP', 'OPRK1', 'PAK1', 'PGM2L1', 'PITPNM1', 'PRSS23', 'RAB38', 'RSF1', 'SEMA6D', 'SHANK2', 'SLC12A1', 'SLC24A5', 'SLC27A2', 'SPPL2A', 'ST18', 'TBX10', 'TCEA1', 'THRSP', 'TMEM135', 'TSKU', 'TYR', 'UCP2', 'UCP3', 'USP35', 'USP50', 'USP8']",2.387555971,12044095.0,26.70079839,108.3681941,,GRCh37
